0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:38:46 +0200] "GET /syncope-enduser/app/views/self.html HTTP/1.1" 200 1291
127.0.0.1 - - [14/Sep/2023:23:38:46 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 2115
127.0.0.1 - - [14/Sep/2023:23:38:46 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 2115
127.0.0.1 - - [14/Sep/2023:23:38:46 +0200] "GET /syncope/rest/schemas/PLAIN HTTP/1.1" 200 1004
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:38:46 +0200] "GET /syncope-enduser/api/dynamicTemplate?noCache=1694727526223 HTTP/1.1" 200 1042
127.0.0.1 - - [14/Sep/2023:23:38:46 +0200] "GET /syncope/rest/schemas/PLAIN HTTP/1.1" 200 1004
127.0.0.1 - - [14/Sep/2023:23:38:46 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 2115
127.0.0.1 - - [14/Sep/2023:23:38:46 +0200] "GET /syncope/rest/schemas/PLAIN HTTP/1.1" 200 1004
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:38:47 +0200] "GET /syncope-enduser/api/dynamicTemplate?noCache=1694727526223 HTTP/1.1" 200 1042
127.0.0.1 - - [14/Sep/2023:23:38:47 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 2115
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:38:47 +0200] "GET /syncope-enduser/api/dynamicTemplate?noCache=1694727526223 HTTP/1.1" 200 1042
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:38:47 +0200] "GET /syncope-enduser/api/self/islogged?noCache=1694727526223 HTTP/1.1" 200 15
127.0.0.1 - - [14/Sep/2023:23:38:47 +0200] "GET /syncope/rest/schemas/PLAIN HTTP/1.1" 200 1004
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:38:47 +0200] "GET /syncope-enduser/app/css/login.css HTTP/1.1" 200 2090
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:38:47 +0200] "GET /syncope-enduser/app/views/templates/selfTemplate.html HTTP/1.1" 200 3773
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:38:47 +0200] "GET /syncope-enduser/app/img/logo-green.png HTTP/1.1" 200 8033
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:39:05 +0200] "GET /syncope-enduser/app/css/accessibility/accessibilityFont.css HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:39:08 +0200] "GET /syncope-enduser/app/css/accessibility/accessibilityHC.css HTTP/1.1" 200 4289
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:39:35 +0200] "GET /syncope-enduser/app/css/accessibility/accessibilityHC.css HTTP/1.1" 304 -
127.0.0.1 - - [14/Sep/2023:23:40:31 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 2115
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:31 +0200] "GET /syncope-enduser/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:31 +0200] "GET /syncope-enduser/app/ HTTP/1.1" 304 -
127.0.0.1 - - [14/Sep/2023:23:40:31 +0200] "GET /syncope/rest/schemas/PLAIN HTTP/1.1" 200 1004
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:32 +0200] "GET /syncope-enduser/app/css/init.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:32 +0200] "GET /syncope-enduser/app/css/customSpinner.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:32 +0200] "GET /syncope-enduser/app/js/services/securityQuestionService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:32 +0200] "GET /syncope-enduser/app/js/services/userSelfService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:32 +0200] "GET /syncope-enduser/app/js/services/schemaService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:32 +0200] "GET /syncope-enduser/app/js/services/realmService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:32 +0200] "GET /syncope-enduser/app/js/services/infoService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:32 +0200] "GET /syncope-enduser/app/js/services/groupService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:32 +0200] "GET /syncope-enduser/app/js/services/anyService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:32 +0200] "GET /syncope-enduser/app/js/services/saml2IdPService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:32 +0200] "GET /syncope-enduser/app/js/services/dynamicTemplateService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:32 +0200] "GET /syncope-enduser/app/js/services/resourceService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:32 +0200] "GET /syncope-enduser/app/js/services/saml2SPService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:32 +0200] "GET /syncope-enduser/app/js/services/oidcProviderService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:32 +0200] "GET /syncope-enduser/app/js/services/bpmnProcessService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:32 +0200] "GET /syncope-enduser/app/js/controllers/HomeController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:32 +0200] "GET /syncope-enduser/app/js/controllers/LoginController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:32 +0200] "GET /syncope-enduser/app/js/services/oidcClientService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:32 +0200] "GET /syncope-enduser/app/js/services/userRequestsService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:32 +0200] "GET /syncope-enduser/app/js/services/authService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:32 +0200] "GET /syncope-enduser/app/js/directives/dynamicPlainAttribute.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:32 +0200] "GET /syncope-enduser/app/js/directives/dynamicDerivedAttribute.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:32 +0200] "GET /syncope-enduser/app/js/directives/dynamicVirtualAttribute.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope-enduser/app/js/app.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope-enduser/app/js/directives/dynamicPlainAttributes.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope-enduser/app/js/directives/dynamicVirtualAttributes.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope-enduser/app/js/directives/navigationButtonsPartial.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope-enduser/app/js/directives/loader.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope-enduser/app/js/directives/captcha.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope-enduser/app/js/directives/resources.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope-enduser/app/js/directives/dynamicDerivedAttributes.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope-enduser/app/js/directives/formProperty.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope-enduser/app/js/directives/groups.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope-enduser/app/js/directives/auxClasses.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope-enduser/app/js/directives/validate.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope-enduser/app/js/directives/validationMessage.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope-enduser/app/js/directives/validateDropdown.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope-enduser/app/js/controllers/AccessibilityController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope-enduser/app/js/directives/fileInput.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope-enduser/app/js/directives/dynamicTemplateItem.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope-enduser/app/js/directives/modalWindow.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope-enduser/app/js/directives/modalContent.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope-enduser/app/js/directives/bpmnProcesses.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope-enduser/app/js/directives/autoCompleteTextField.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope-enduser/app/js/validator/validationRules.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope-enduser/app/js/validator/validationExecutor.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope-enduser/app/js/directives/ngEnter.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope-enduser/app/js/controllers/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope-enduser/app/js/util/genericUtil.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope-enduser/app/js/util/assetsManager.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope-enduser/app/js/controllers/OIDCClientController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope-enduser/app/js/controllers/SAML2SPController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope-enduser/app/js/directives/requests.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope-enduser/app/js/util/userUtil.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope-enduser/app/languages/it/static.json?noCache=1694727633695 HTTP/1.1" 200 2455
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope-enduser/app/languages/en/static.json?noCache=1694727633695 HTTP/1.1" 200 2324
127.0.0.1 - - [14/Sep/2023:23:40:33 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 2115
127.0.0.1 - - [14/Sep/2023:23:40:34 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 2115
127.0.0.1 - - [14/Sep/2023:23:40:34 +0200] "GET /syncope/rest/schemas/PLAIN HTTP/1.1" 200 1004
